station,PumpCycle,CO2_umol,closest_hour,month,diff_umol,ebul_umol,date,flux_unit
4,163,NA,2022-09-15T12:00:00Z,9,NA,237.02769581747393,2022-09-15,µmol m-2 h-1
4,164,NA,2022-09-15T14:00:00Z,9,NA,1251.0778098906965,2022-09-15,µmol m-2 h-1
4,165,NA,2022-09-15T15:00:00Z,9,NA,455.0947818433195,2022-09-15,µmol m-2 h-1
4,166,NA,2022-09-15T16:00:00Z,9,NA,58.248796881171906,2022-09-15,µmol m-2 h-1
1,2,NA,2023-02-13T12:00:00Z,2,NA,0,2023-02-13,µmol m-2 h-1
1,5,NA,2023-02-13T15:00:00Z,2,NA,26.449595456688293,2023-02-13,µmol m-2 h-1
1,28,NA,2023-02-14T14:00:00Z,2,NA,0,2023-02-14,µmol m-2 h-1
1,39,NA,2023-02-15T01:00:00Z,2,NA,40.52895678121301,2023-02-15,µmol m-2 h-1
1,46,NA,2023-02-15T08:00:00Z,2,NA,0,2023-02-15,µmol m-2 h-1
1,48,NA,2023-02-15T10:00:00Z,2,NA,67.43204873155076,2023-02-15,µmol m-2 h-1
1,51,NA,2023-02-15T14:00:00Z,2,NA,17.92558862131359,2023-02-15,µmol m-2 h-1
1,54,NA,2023-02-15T17:00:00Z,2,NA,55.8731592017363,2023-02-15,µmol m-2 h-1
1,56,NA,2023-02-15T19:00:00Z,2,NA,21.36894385063609,2023-02-15,µmol m-2 h-1
1,57,NA,2023-02-15T20:00:00Z,2,NA,40.8343903484721,2023-02-15,µmol m-2 h-1
1,63,NA,2023-02-16T02:00:00Z,2,NA,56.4361308966804,2023-02-16,µmol m-2 h-1
1,64,NA,2023-02-16T03:00:00Z,2,NA,97.35148104729466,2023-02-16,µmol m-2 h-1
1,65,NA,2023-02-16T04:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
1,66,NA,2023-02-16T05:00:00Z,2,NA,439.849169195656,2023-02-16,µmol m-2 h-1
1,69,NA,2023-02-16T08:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
1,71,NA,2023-02-16T10:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
1,72,NA,2023-02-16T11:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
1,73,NA,2023-02-16T12:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
1,75,NA,2023-02-16T14:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
1,80,NA,2023-02-16T19:00:00Z,2,NA,157.14750100728358,2023-02-16,µmol m-2 h-1
1,81,NA,2023-02-16T20:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
1,82,NA,2023-02-16T21:00:00Z,2,NA,69.55103967262707,2023-02-16,µmol m-2 h-1
1,84,NA,2023-02-16T23:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
1,85,NA,2023-02-17T00:00:00Z,2,NA,148.43632314363816,2023-02-17,µmol m-2 h-1
1,86,NA,2023-02-17T01:00:00Z,2,NA,80.03752617527607,2023-02-17,µmol m-2 h-1
1,87,NA,2023-02-17T02:00:00Z,2,NA,0,2023-02-17,µmol m-2 h-1
1,88,NA,2023-02-17T03:00:00Z,2,NA,19.163957438674267,2023-02-17,µmol m-2 h-1
1,89,NA,2023-02-17T04:00:00Z,2,NA,0,2023-02-17,µmol m-2 h-1
1,90,NA,2023-02-17T05:00:00Z,2,NA,223.5956732617593,2023-02-17,µmol m-2 h-1
1,91,NA,2023-02-17T06:00:00Z,2,NA,0,2023-02-17,µmol m-2 h-1
1,92,NA,2023-02-17T07:00:00Z,2,NA,1133.4663542590329,2023-02-17,µmol m-2 h-1
1,93,NA,2023-02-17T08:00:00Z,2,NA,0,2023-02-17,µmol m-2 h-1
1,94,NA,2023-02-17T09:00:00Z,2,NA,125.9565724436714,2023-02-17,µmol m-2 h-1
2,5,NA,2023-02-13T15:00:00Z,2,NA,0,2023-02-13,µmol m-2 h-1
2,8,NA,2023-02-13T18:00:00Z,2,NA,25.654085192937437,2023-02-13,µmol m-2 h-1
2,10,NA,2023-02-13T20:00:00Z,2,NA,0,2023-02-13,µmol m-2 h-1
2,12,NA,2023-02-13T22:00:00Z,2,NA,0,2023-02-13,µmol m-2 h-1
2,13,NA,2023-02-14T00:00:00Z,2,NA,0,2023-02-14,µmol m-2 h-1
2,14,NA,2023-02-14T01:00:00Z,2,NA,252.45949495680037,2023-02-14,µmol m-2 h-1
2,27,NA,2023-02-14T14:00:00Z,2,NA,421.7589659795231,2023-02-14,µmol m-2 h-1
2,39,NA,2023-02-15T03:00:00Z,2,NA,23.08925774697507,2023-02-15,µmol m-2 h-1
2,41,NA,2023-02-15T05:00:00Z,2,NA,0,2023-02-15,µmol m-2 h-1
2,44,NA,2023-02-15T09:00:00Z,2,NA,0,2023-02-15,µmol m-2 h-1
2,46,NA,2023-02-15T11:00:00Z,2,NA,0,2023-02-15,µmol m-2 h-1
2,48,NA,2023-02-15T13:00:00Z,2,NA,0,2023-02-15,µmol m-2 h-1
2,50,NA,2023-02-15T15:00:00Z,2,NA,0,2023-02-15,µmol m-2 h-1
2,51,NA,2023-02-15T16:00:00Z,2,NA,209.88575402492185,2023-02-15,µmol m-2 h-1
2,52,NA,2023-02-15T17:00:00Z,2,NA,126.03705438091644,2023-02-15,µmol m-2 h-1
2,53,NA,2023-02-15T18:00:00Z,2,NA,62.97525330094353,2023-02-15,µmol m-2 h-1
2,57,NA,2023-02-15T22:00:00Z,2,NA,316.3557535883479,2023-02-15,µmol m-2 h-1
2,58,NA,2023-02-15T23:00:00Z,2,NA,0,2023-02-15,µmol m-2 h-1
2,59,NA,2023-02-16T01:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
2,65,NA,2023-02-16T07:00:00Z,2,NA,166.2279112737363,2023-02-16,µmol m-2 h-1
2,66,NA,2023-02-16T08:00:00Z,2,NA,38.69224264021281,2023-02-16,µmol m-2 h-1
2,67,NA,2023-02-16T09:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
2,70,NA,2023-02-16T12:00:00Z,2,NA,393.4093325008139,2023-02-16,µmol m-2 h-1
2,71,NA,2023-02-16T13:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
2,72,NA,2023-02-16T14:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
2,73,NA,2023-02-16T16:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
2,74,NA,2023-02-16T17:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
2,79,NA,2023-02-16T22:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
2,80,NA,2023-02-16T23:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
2,82,NA,2023-02-17T01:00:00Z,2,NA,0,2023-02-17,µmol m-2 h-1
2,85,NA,2023-02-17T04:00:00Z,2,NA,101.03687125364146,2023-02-17,µmol m-2 h-1
2,87,NA,2023-02-17T06:00:00Z,2,NA,194.6467953272631,2023-02-17,µmol m-2 h-1
2,88,NA,2023-02-17T08:00:00Z,2,NA,0,2023-02-17,µmol m-2 h-1
2,89,NA,2023-02-17T09:00:00Z,2,NA,0,2023-02-17,µmol m-2 h-1
3,2,NA,2023-02-13T12:00:00Z,2,NA,83.31717730021305,2023-02-13,µmol m-2 h-1
3,9,NA,2023-02-13T19:00:00Z,2,NA,62.242668211348814,2023-02-13,µmol m-2 h-1
3,16,NA,2023-02-14T02:00:00Z,2,NA,201.3913469484852,2023-02-14,µmol m-2 h-1
3,17,NA,2023-02-14T03:00:00Z,2,NA,237.51525423708267,2023-02-14,µmol m-2 h-1
3,18,NA,2023-02-14T04:00:00Z,2,NA,23.420045857998204,2023-02-14,µmol m-2 h-1
3,20,NA,2023-02-14T06:00:00Z,2,NA,287.7364222368442,2023-02-14,µmol m-2 h-1
3,21,NA,2023-02-14T07:00:00Z,2,NA,60.6236388844414,2023-02-14,µmol m-2 h-1
3,22,NA,2023-02-14T08:00:00Z,2,NA,0,2023-02-14,µmol m-2 h-1
3,26,NA,2023-02-14T12:00:00Z,2,NA,57.86384000492096,2023-02-14,µmol m-2 h-1
3,30,NA,2023-02-14T16:00:00Z,2,NA,103.9888202614696,2023-02-14,µmol m-2 h-1
3,33,NA,2023-02-14T20:00:00Z,2,NA,92.30119696758018,2023-02-14,µmol m-2 h-1
3,36,NA,2023-02-14T23:00:00Z,2,NA,592.5662486222564,2023-02-14,µmol m-2 h-1
3,38,NA,2023-02-15T01:00:00Z,2,NA,97.61160673159854,2023-02-15,µmol m-2 h-1
3,39,NA,2023-02-15T02:00:00Z,2,NA,907.8240726644142,2023-02-15,µmol m-2 h-1
3,40,NA,2023-02-15T03:00:00Z,2,NA,33.31385258132411,2023-02-15,µmol m-2 h-1
3,44,NA,2023-02-15T07:00:00Z,2,NA,515.9981079415429,2023-02-15,µmol m-2 h-1
3,49,NA,2023-02-15T12:00:00Z,2,NA,0,2023-02-15,µmol m-2 h-1
3,50,NA,2023-02-15T13:00:00Z,2,NA,71.4559704503892,2023-02-15,µmol m-2 h-1
3,51,NA,2023-02-15T14:00:00Z,2,NA,54.19727060251714,2023-02-15,µmol m-2 h-1
3,53,NA,2023-02-15T16:00:00Z,2,NA,18.401051461580412,2023-02-15,µmol m-2 h-1
3,54,NA,2023-02-15T17:00:00Z,2,NA,18.850282489007636,2023-02-15,µmol m-2 h-1
3,55,NA,2023-02-15T18:00:00Z,2,NA,0,2023-02-15,µmol m-2 h-1
3,56,NA,2023-02-15T19:00:00Z,2,NA,103.49255662643856,2023-02-15,µmol m-2 h-1
3,57,NA,2023-02-15T20:00:00Z,2,NA,32.3304631051465,2023-02-15,µmol m-2 h-1
3,58,NA,2023-02-15T21:00:00Z,2,NA,125.76704081231011,2023-02-15,µmol m-2 h-1
3,59,NA,2023-02-15T22:00:00Z,2,NA,49.874846666062034,2023-02-15,µmol m-2 h-1
3,60,NA,2023-02-15T23:00:00Z,2,NA,159.16157649879008,2023-02-15,µmol m-2 h-1
3,62,NA,2023-02-16T01:00:00Z,2,NA,40.721325623527626,2023-02-16,µmol m-2 h-1
3,63,NA,2023-02-16T02:00:00Z,2,NA,178.76947675641742,2023-02-16,µmol m-2 h-1
3,64,NA,2023-02-16T03:00:00Z,2,NA,57.36046492261381,2023-02-16,µmol m-2 h-1
3,67,NA,2023-02-16T06:00:00Z,2,NA,357.275183095884,2023-02-16,µmol m-2 h-1
3,68,NA,2023-02-16T07:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
3,69,NA,2023-02-16T08:00:00Z,2,NA,54.1861096312788,2023-02-16,µmol m-2 h-1
3,70,NA,2023-02-16T10:00:00Z,2,NA,374.7773631678519,2023-02-16,µmol m-2 h-1
3,71,NA,2023-02-16T11:00:00Z,2,NA,26.72265297024808,2023-02-16,µmol m-2 h-1
3,73,NA,2023-02-16T13:00:00Z,2,NA,40.66079816034288,2023-02-16,µmol m-2 h-1
3,74,NA,2023-02-16T14:00:00Z,2,NA,26.4500058421406,2023-02-16,µmol m-2 h-1
3,76,NA,2023-02-16T16:00:00Z,2,NA,0,2023-02-16,µmol m-2 h-1
3,77,NA,2023-02-16T17:00:00Z,2,NA,69.3901789551437,2023-02-16,µmol m-2 h-1
3,80,NA,2023-02-16T20:00:00Z,2,NA,35.12907272804012,2023-02-16,µmol m-2 h-1
3,81,NA,2023-02-16T21:00:00Z,2,NA,2835.2586685722604,2023-02-16,µmol m-2 h-1
3,82,NA,2023-02-16T22:00:00Z,2,NA,29.11398656695582,2023-02-16,µmol m-2 h-1
3,84,NA,2023-02-17T00:00:00Z,2,NA,0,2023-02-17,µmol m-2 h-1
3,85,NA,2023-02-17T01:00:00Z,2,NA,684.0508650884195,2023-02-17,µmol m-2 h-1
3,86,NA,2023-02-17T02:00:00Z,2,NA,421.7662458406673,2023-02-17,µmol m-2 h-1
3,87,NA,2023-02-17T03:00:00Z,2,NA,66.45211620046709,2023-02-17,µmol m-2 h-1
3,89,NA,2023-02-17T05:00:00Z,2,NA,671.9366033163611,2023-02-17,µmol m-2 h-1
3,90,NA,2023-02-17T06:00:00Z,2,NA,212.35996294782663,2023-02-17,µmol m-2 h-1
3,91,NA,2023-02-17T07:00:00Z,2,NA,0,2023-02-17,µmol m-2 h-1
3,92,NA,2023-02-17T08:00:00Z,2,NA,408.87220011669393,2023-02-17,µmol m-2 h-1
3,93,NA,2023-02-17T09:00:00Z,2,NA,70.72354138721292,2023-02-17,µmol m-2 h-1
3,94,NA,2023-02-17T10:00:00Z,2,NA,284.2409594048417,2023-02-17,µmol m-2 h-1
4,2,NA,2023-02-13T12:00:00Z,2,NA,443.6309310598,2023-02-13,µmol m-2 h-1
4,3,NA,2023-02-13T13:00:00Z,2,NA,186.34158326173772,2023-02-13,µmol m-2 h-1
4,4,NA,2023-02-13T14:00:00Z,2,NA,295.7932327474703,2023-02-13,µmol m-2 h-1
4,5,NA,2023-02-13T15:00:00Z,2,NA,367.92147104457536,2023-02-13,µmol m-2 h-1
4,6,NA,2023-02-13T16:00:00Z,2,NA,256.56842001033914,2023-02-13,µmol m-2 h-1
4,7,NA,2023-02-13T17:00:00Z,2,NA,326.63360997749095,2023-02-13,µmol m-2 h-1
4,8,NA,2023-02-13T18:00:00Z,2,NA,351.62829405343604,2023-02-13,µmol m-2 h-1
4,9,NA,2023-02-13T19:00:00Z,2,NA,302.79275404567494,2023-02-13,µmol m-2 h-1
4,10,NA,2023-02-13T20:00:00Z,2,NA,307.88654351091816,2023-02-13,µmol m-2 h-1
4,11,NA,2023-02-13T21:00:00Z,2,NA,300.43493901800656,2023-02-13,µmol m-2 h-1
4,12,NA,2023-02-13T22:00:00Z,2,NA,296.83019744338844,2023-02-13,µmol m-2 h-1
4,13,NA,2023-02-13T23:00:00Z,2,NA,251.5701303875643,2023-02-13,µmol m-2 h-1
4,14,NA,2023-02-14T00:00:00Z,2,NA,362.7109202559625,2023-02-14,µmol m-2 h-1
4,15,NA,2023-02-14T01:00:00Z,2,NA,314.8304667237593,2023-02-14,µmol m-2 h-1
4,16,NA,2023-02-14T03:00:00Z,2,NA,221.27724780422173,2023-02-14,µmol m-2 h-1
4,17,NA,2023-02-14T04:00:00Z,2,NA,265.663825226387,2023-02-14,µmol m-2 h-1
4,18,NA,2023-02-14T05:00:00Z,2,NA,252.6253812440392,2023-02-14,µmol m-2 h-1
4,19,NA,2023-02-14T06:00:00Z,2,NA,294.1615586624685,2023-02-14,µmol m-2 h-1
4,20,NA,2023-02-14T07:00:00Z,2,NA,60.81403553995992,2023-02-14,µmol m-2 h-1
4,21,NA,2023-02-14T08:00:00Z,2,NA,372.3499526239933,2023-02-14,µmol m-2 h-1
4,22,NA,2023-02-14T09:00:00Z,2,NA,273.0228377215663,2023-02-14,µmol m-2 h-1
4,23,NA,2023-02-14T10:00:00Z,2,NA,275.8883835349225,2023-02-14,µmol m-2 h-1
4,24,NA,2023-02-14T11:00:00Z,2,NA,263.22371496538454,2023-02-14,µmol m-2 h-1
4,25,NA,2023-02-14T12:00:00Z,2,NA,403.9419855629566,2023-02-14,µmol m-2 h-1
4,26,NA,2023-02-14T13:00:00Z,2,NA,228.9774587474504,2023-02-14,µmol m-2 h-1
4,27,NA,2023-02-14T14:00:00Z,2,NA,265.11075720685676,2023-02-14,µmol m-2 h-1
4,28,NA,2023-02-14T15:00:00Z,2,NA,361.00836050253406,2023-02-14,µmol m-2 h-1
4,29,NA,2023-02-14T16:00:00Z,2,NA,790.8258626840623,2023-02-14,µmol m-2 h-1
4,30,NA,2023-02-14T17:00:00Z,2,NA,619.1418151057634,2023-02-14,µmol m-2 h-1
4,31,NA,2023-02-14T18:00:00Z,2,NA,229.97112526594023,2023-02-14,µmol m-2 h-1
4,32,NA,2023-02-14T19:00:00Z,2,NA,185.81761144954203,2023-02-14,µmol m-2 h-1
4,33,NA,2023-02-14T20:00:00Z,2,NA,295.3323026957632,2023-02-14,µmol m-2 h-1
4,34,NA,2023-02-14T21:00:00Z,2,NA,318.78624149689557,2023-02-14,µmol m-2 h-1
4,35,NA,2023-02-14T22:00:00Z,2,NA,266.4873754798011,2023-02-14,µmol m-2 h-1
4,36,NA,2023-02-15T00:00:00Z,2,NA,252.6405671636184,2023-02-15,µmol m-2 h-1
4,37,NA,2023-02-15T01:00:00Z,2,NA,288.96939743972837,2023-02-15,µmol m-2 h-1
4,38,NA,2023-02-15T02:00:00Z,2,NA,310.0755987081619,2023-02-15,µmol m-2 h-1
4,39,NA,2023-02-15T03:00:00Z,2,NA,305.24651691363374,2023-02-15,µmol m-2 h-1
4,40,NA,2023-02-15T04:00:00Z,2,NA,134.44579784383313,2023-02-15,µmol m-2 h-1
4,41,NA,2023-02-15T05:00:00Z,2,NA,362.5058839547253,2023-02-15,µmol m-2 h-1
4,42,NA,2023-02-15T06:00:00Z,2,NA,172.8159950725745,2023-02-15,µmol m-2 h-1
4,43,NA,2023-02-15T07:00:00Z,2,NA,217.5441802095631,2023-02-15,µmol m-2 h-1
4,44,NA,2023-02-15T08:00:00Z,2,NA,324.84623873940296,2023-02-15,µmol m-2 h-1
4,45,NA,2023-02-15T09:00:00Z,2,NA,214.35230401781857,2023-02-15,µmol m-2 h-1
4,46,NA,2023-02-15T10:00:00Z,2,NA,300.427899006815,2023-02-15,µmol m-2 h-1
4,47,NA,2023-02-15T11:00:00Z,2,NA,414.2777758337675,2023-02-15,µmol m-2 h-1
4,48,NA,2023-02-15T12:00:00Z,2,NA,431.04800427696097,2023-02-15,µmol m-2 h-1
4,49,NA,2023-02-15T13:00:00Z,2,NA,583.8343138856711,2023-02-15,µmol m-2 h-1
4,50,NA,2023-02-15T14:00:00Z,2,NA,308.1753328480499,2023-02-15,µmol m-2 h-1
4,51,NA,2023-02-15T15:00:00Z,2,NA,252.23534747869223,2023-02-15,µmol m-2 h-1
4,52,NA,2023-02-15T16:00:00Z,2,NA,127.5572492786236,2023-02-15,µmol m-2 h-1
4,53,NA,2023-02-15T17:00:00Z,2,NA,240.6360907557356,2023-02-15,µmol m-2 h-1
4,54,NA,2023-02-15T18:00:00Z,2,NA,1179.440874615694,2023-02-15,µmol m-2 h-1
4,55,NA,2023-02-15T20:00:00Z,2,NA,757.9810767510257,2023-02-15,µmol m-2 h-1
4,56,NA,2023-02-15T21:00:00Z,2,NA,192.66643549950024,2023-02-15,µmol m-2 h-1
4,57,NA,2023-02-15T22:00:00Z,2,NA,55.52543612050808,2023-02-15,µmol m-2 h-1
4,58,NA,2023-02-15T23:00:00Z,2,NA,96.1101295297952,2023-02-15,µmol m-2 h-1
4,59,NA,2023-02-16T00:00:00Z,2,NA,918.867802632336,2023-02-16,µmol m-2 h-1
4,60,NA,2023-02-16T01:00:00Z,2,NA,197.6769029790816,2023-02-16,µmol m-2 h-1
4,61,NA,2023-02-16T02:00:00Z,2,NA,337.194582063065,2023-02-16,µmol m-2 h-1
4,62,NA,2023-02-16T03:00:00Z,2,NA,637.2444035898098,2023-02-16,µmol m-2 h-1
4,63,NA,2023-02-16T04:00:00Z,2,NA,304.7222588774812,2023-02-16,µmol m-2 h-1
4,64,NA,2023-02-16T05:00:00Z,2,NA,207.59175616061364,2023-02-16,µmol m-2 h-1
4,65,NA,2023-02-16T06:00:00Z,2,NA,908.481998693482,2023-02-16,µmol m-2 h-1
4,66,NA,2023-02-16T07:00:00Z,2,NA,181.8501210040589,2023-02-16,µmol m-2 h-1
4,67,NA,2023-02-16T08:00:00Z,2,NA,281.2783236915385,2023-02-16,µmol m-2 h-1
4,68,NA,2023-02-16T09:00:00Z,2,NA,593.1159988990528,2023-02-16,µmol m-2 h-1
4,69,NA,2023-02-16T10:00:00Z,2,NA,452.7973203601877,2023-02-16,µmol m-2 h-1
4,70,NA,2023-02-16T11:00:00Z,2,NA,135.64844803924038,2023-02-16,µmol m-2 h-1
4,71,NA,2023-02-16T12:00:00Z,2,NA,241.38899778411624,2023-02-16,µmol m-2 h-1
4,72,NA,2023-02-16T13:00:00Z,2,NA,386.1220342227839,2023-02-16,µmol m-2 h-1
4,73,NA,2023-02-16T14:00:00Z,2,NA,349.97529459449385,2023-02-16,µmol m-2 h-1
4,74,NA,2023-02-16T16:00:00Z,2,NA,407.7073381225749,2023-02-16,µmol m-2 h-1
4,75,NA,2023-02-16T17:00:00Z,2,NA,95.18252419671312,2023-02-16,µmol m-2 h-1
4,76,NA,2023-02-16T18:00:00Z,2,NA,258.1758454398835,2023-02-16,µmol m-2 h-1
4,77,NA,2023-02-16T19:00:00Z,2,NA,142.10457663515308,2023-02-16,µmol m-2 h-1
4,78,NA,2023-02-16T20:00:00Z,2,NA,498.02933795814545,2023-02-16,µmol m-2 h-1
4,79,NA,2023-02-16T21:00:00Z,2,NA,258.10527133410955,2023-02-16,µmol m-2 h-1
4,80,NA,2023-02-16T22:00:00Z,2,NA,252.40093766597084,2023-02-16,µmol m-2 h-1
4,81,NA,2023-02-16T23:00:00Z,2,NA,167.20166988736122,2023-02-16,µmol m-2 h-1
4,82,NA,2023-02-17T00:00:00Z,2,NA,248.72708541293764,2023-02-17,µmol m-2 h-1
4,83,NA,2023-02-17T01:00:00Z,2,NA,173.2155245533175,2023-02-17,µmol m-2 h-1
4,84,NA,2023-02-17T02:00:00Z,2,NA,352.4340446515621,2023-02-17,µmol m-2 h-1
4,85,NA,2023-02-17T03:00:00Z,2,NA,349.6678479056837,2023-02-17,µmol m-2 h-1
4,86,NA,2023-02-17T04:00:00Z,2,NA,239.1311712101349,2023-02-17,µmol m-2 h-1
4,87,NA,2023-02-17T05:00:00Z,2,NA,328.17553620837054,2023-02-17,µmol m-2 h-1
4,88,NA,2023-02-17T06:00:00Z,2,NA,169.612440800932,2023-02-17,µmol m-2 h-1
4,89,NA,2023-02-17T07:00:00Z,2,NA,442.2645673554475,2023-02-17,µmol m-2 h-1
4,90,NA,2023-02-17T08:00:00Z,2,NA,189.10880739120003,2023-02-17,µmol m-2 h-1
4,91,NA,2023-02-17T09:00:00Z,2,NA,198.31719988004068,2023-02-17,µmol m-2 h-1
1,3,NA,2021-09-13T13:00:00Z,9,NA,1214.6395230626956,2021-09-13,µmol m-2 h-1
1,5,NA,2021-09-13T15:00:00Z,9,NA,502.63064896644016,2021-09-13,µmol m-2 h-1
1,9,NA,2021-09-13T19:00:00Z,9,NA,332.00936159105777,2021-09-13,µmol m-2 h-1
1,11,NA,2021-09-13T21:00:00Z,9,NA,424.8416841786584,2021-09-13,µmol m-2 h-1
1,12,NA,2021-09-13T22:00:00Z,9,NA,497.77068955669375,2021-09-13,µmol m-2 h-1
1,16,NA,2021-09-14T03:00:00Z,9,NA,332.24431478288693,2021-09-14,µmol m-2 h-1
1,19,NA,2021-09-14T06:00:00Z,9,NA,1415.1328256965994,2021-09-14,µmol m-2 h-1
1,21,NA,2021-09-14T08:00:00Z,9,NA,2200.380818571834,2021-09-14,µmol m-2 h-1
1,22,NA,2021-09-14T09:00:00Z,9,NA,828.9540661418346,2021-09-14,µmol m-2 h-1
1,25,NA,2021-09-14T12:00:00Z,9,NA,883.7971132382822,2021-09-14,µmol m-2 h-1
1,29,NA,2021-09-14T17:00:00Z,9,NA,23.293466438460342,2021-09-14,µmol m-2 h-1
1,32,NA,2021-09-14T20:00:00Z,9,NA,478.25797422189294,2021-09-14,µmol m-2 h-1
1,34,NA,2021-09-14T22:00:00Z,9,NA,77.91016858380881,2021-09-14,µmol m-2 h-1
1,35,NA,2021-09-14T23:00:00Z,9,NA,118.54637378875798,2021-09-14,µmol m-2 h-1
1,36,NA,2021-09-15T00:00:00Z,9,NA,492.07326200924285,2021-09-15,µmol m-2 h-1
1,38,NA,2021-09-15T02:00:00Z,9,NA,195.9418384248277,2021-09-15,µmol m-2 h-1
1,40,NA,2021-09-15T04:00:00Z,9,NA,1415.2199020830565,2021-09-15,µmol m-2 h-1
1,45,NA,2021-09-15T10:00:00Z,9,NA,789.020594898053,2021-09-15,µmol m-2 h-1
1,47,NA,2021-09-15T12:00:00Z,9,NA,778.2844450402232,2021-09-15,µmol m-2 h-1
1,50,NA,2021-09-15T15:00:00Z,9,NA,1012.9182619170252,2021-09-15,µmol m-2 h-1
1,51,NA,2021-09-15T16:00:00Z,9,NA,209.4071696207108,2021-09-15,µmol m-2 h-1
1,52,NA,2021-09-15T17:00:00Z,9,NA,754.8355800802136,2021-09-15,µmol m-2 h-1
1,53,NA,2021-09-15T18:00:00Z,9,NA,732.0845686190526,2021-09-15,µmol m-2 h-1
1,54,NA,2021-09-15T19:00:00Z,9,NA,413.02072439698793,2021-09-15,µmol m-2 h-1
1,55,NA,2021-09-15T20:00:00Z,9,NA,2102.3035633951363,2021-09-15,µmol m-2 h-1
1,56,NA,2021-09-15T21:00:00Z,9,NA,920.059774969028,2021-09-15,µmol m-2 h-1
1,58,NA,2021-09-16T00:00:00Z,9,NA,253.66406457461784,2021-09-16,µmol m-2 h-1
1,60,NA,2021-09-16T02:00:00Z,9,NA,481.9189598967533,2021-09-16,µmol m-2 h-1
1,64,NA,2021-09-16T06:00:00Z,9,NA,1958.5877422348049,2021-09-16,µmol m-2 h-1
1,65,NA,2021-09-16T07:00:00Z,9,NA,1721.0853028247052,2021-09-16,µmol m-2 h-1
1,66,NA,2021-09-16T08:00:00Z,9,NA,3621.193873132919,2021-09-16,µmol m-2 h-1
1,67,NA,2021-09-16T09:00:00Z,9,NA,925.5471663252708,2021-09-16,µmol m-2 h-1
1,68,NA,2021-09-16T10:00:00Z,9,NA,399.5630639018738,2021-09-16,µmol m-2 h-1
1,69,NA,2021-09-16T11:00:00Z,9,NA,885.1677897586926,2021-09-16,µmol m-2 h-1
1,70,NA,2021-09-16T12:00:00Z,9,NA,432.7082781060765,2021-09-16,µmol m-2 h-1
1,71,NA,2021-09-16T14:00:00Z,9,NA,182.97058310529545,2021-09-16,µmol m-2 h-1
1,73,NA,2021-09-16T16:00:00Z,9,NA,262.12875226778635,2021-09-16,µmol m-2 h-1
1,74,NA,2021-09-16T17:00:00Z,9,NA,1061.5613161421445,2021-09-16,µmol m-2 h-1
1,75,NA,2021-09-16T18:00:00Z,9,NA,88.98246343196264,2021-09-16,µmol m-2 h-1
1,76,NA,2021-09-16T19:00:00Z,9,NA,545.3324381140199,2021-09-16,µmol m-2 h-1
1,77,NA,2021-09-16T20:00:00Z,9,NA,54.755758822585904,2021-09-16,µmol m-2 h-1
1,80,NA,2021-09-16T23:00:00Z,9,NA,551.3081487854023,2021-09-16,µmol m-2 h-1
1,82,NA,2021-09-17T01:00:00Z,9,NA,1163.793557715524,2021-09-17,µmol m-2 h-1
1,83,NA,2021-09-17T02:00:00Z,9,NA,871.6188734154845,2021-09-17,µmol m-2 h-1
1,84,NA,2021-09-17T03:00:00Z,9,NA,3186.846241437655,2021-09-17,µmol m-2 h-1
1,86,NA,2021-09-17T06:00:00Z,9,NA,1622.864267778457,2021-09-17,µmol m-2 h-1
1,87,NA,2021-09-17T07:00:00Z,9,NA,906.528710602552,2021-09-17,µmol m-2 h-1
1,88,NA,2021-09-17T08:00:00Z,9,NA,805.3354268174717,2021-09-17,µmol m-2 h-1
1,89,NA,2021-09-17T09:00:00Z,9,NA,428.447785159576,2021-09-17,µmol m-2 h-1
1,90,NA,2021-09-17T10:00:00Z,9,NA,472.6224957770086,2021-09-17,µmol m-2 h-1
1,91,NA,2021-09-17T11:00:00Z,9,NA,0,2021-09-17,µmol m-2 h-1
1,92,NA,2021-09-17T12:00:00Z,9,NA,625.8785882230209,2021-09-17,µmol m-2 h-1
1,94,NA,2021-09-17T14:00:00Z,9,NA,274.4444439976434,2021-09-17,µmol m-2 h-1
1,99,NA,2021-09-17T19:00:00Z,9,NA,405.9663531983792,2021-09-17,µmol m-2 h-1
1,102,NA,2021-09-17T23:00:00Z,9,NA,1084.894510587647,2021-09-17,µmol m-2 h-1
