Model:	LI-7820
SN:	TG20-01480
Software Version:	2.3.8
Timestamp:	2024-08-05 11:00:50
Timezone:	Europe/Copenhagen
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	N2O	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1722852590	888146162	41412	8	"Go"	2024-08-05	12:09:50	25487.656	336.62225	39.4016	55.0005	31.8485	34.9	0.00193099	36.4092	54.5005	-1388.3	-0.0227876	15.6921	155
DATA	1722852591	888146162	41422	8	"Go"	2024-08-05	12:09:51	25472.631	336.79202	39.3927	55.0003	31.8309	34.9	0.00193951	36.4098	54.5005	-1397.4	-0.0227876	15.6924	158
DATA	1722852592	888029098	41432	8	"Go"	2024-08-05	12:09:52	25442.461	336.6203	39.3847	55.0007	31.8148	34.9	0.00195543	36.4114	54.5005	-1399	-0.0227876	15.6921	  5
DATA	1722852593	888029098	41442	8	"Go"	2024-08-05	12:09:53	25411.219	336.17453	39.3762	55.0004	31.798	34.9	0.00196664	36.412	54.5005	-1356.1	-0.0227876	15.6924	 55
DATA	1722852594	888029098	41452	8	"Go"	2024-08-05	12:09:54	25395.16	336.41766	39.3673	55.0003	31.7824	34.9	0.00197968	36.4127	54.5005	-1405.2	-0.0227876	15.6924	124
DATA	1722852595	887910127	41462	8	"Go"	2024-08-05	12:09:55	25390.775	335.55365	39.3596	55.0004	31.7653	34.9	0.00199659	36.4149	54.5005	-1377.4	-0.0227876	15.6924	190
DATA	1722852596	887910127	41472	0	"Go"	2024-08-05	12:09:56	25386.619	335.47189	39.351	55.0003	31.7406	34.9	0.00199766	36.4222	54.5005	-1241.5	-0.0227876	15.6918	110
DATA	1722852597	887910127	41482	0	"Go"	2024-08-05	12:09:57	25378.439	335.74002	39.3422	55.0003	31.7137	34.9	0.00200029	36.4346	54.5005	-1047.3	-0.0227876	15.6919	134
DATA	1722852598	887792110	41492	0	"Go"	2024-08-05	12:09:58	25364.482	336.06824	39.3407	55.0003	31.6963	34.9	0.00199693	36.4464	54.5005	-879.5	-0.0227876	15.6915	134
DATA	1722852599	887792110	41502	0	"Go"	2024-08-05	12:09:59	25359.238	336.52948	39.3422	55.0003	31.6803	34.9	0.00199024	36.4659	54.5005	-508.2	-0.0227876	15.6913	107
DATA	1722852600	887792110	41512	0	"Go"	2024-08-05	12:10:00	25361.506	337.12595	39.3422	55.0003	31.6642	34.9	0.00198369	36.4834	54.5005	-218.8	-0.0227876	15.6913	 66
DATA	1722852601	887670040	41522	0	"Go"	2024-08-05	12:10:01	25358.861	337.40073	39.3432	55.0004	31.6543	34.9	0.0019817	36.4939	54.5005	-17	-0.0227876	15.6921	120
DATA	1722852602	887670040	41532	0	"Go"	2024-08-05	12:10:02	25355.383	337.45636	39.3432	55.0003	31.6534	34.9	0.00197985	36.4955	54.5005	29.8	-0.0227876	15.6916	251
DATA	1722852603	887670040	41542	0	"Go"	2024-08-05	12:10:03	25359.662	337.47641	39.343	55.0003	31.6523	34.9	0.00198329	36.4944	54.5005	15.4	-0.0227876	15.6913	183
DATA	1722852604	887555122	41552	0	"Go"	2024-08-05	12:10:04	25370.582	337.23636	39.343	55.0003	31.6528	34.9	0.00198798	36.4932	54.5005	3.6	-0.0227876	15.6907	147
DATA	1722852605	887555122	41562	0	"Go"	2024-08-05	12:10:05	25382.439	337.30682	39.3434	55.0003	31.6514	34.9	0.00199139	36.491	54.5005	-12	-0.0227876	15.6907	131
DATA	1722852606	887555122	41572	0	"Go"	2024-08-05	12:10:06	25398.504	337.66025	39.3437	55.0003	31.6501	34.9	0.00199715	36.492	54.5005	29.7	-0.0227876	15.6904	195
DATA	1722852607	887443065	41582	0	"Go"	2024-08-05	12:10:07	25417.877	337.17789	39.3434	55.0003	31.6511	34.9	0.00199687	36.4909	54.5005	-15.8	-0.0227876	15.6904	 64
DATA	1722852608	887443065	41592	0	"Go"	2024-08-05	12:10:08	25427.029	337.27524	39.3442	55.0003	31.6516	34.9	0.00199578	36.4906	54.5005	3.2	-0.0227876	15.6904	199
DATA	1722852609	887443065	41602	0	"Go"	2024-08-05	12:10:09	25428.506	337.39172	39.3437	55.0003	31.6509	34.9	0.00199351	36.4911	54.5005	-29.7	-0.0227876	15.6904	 37
DATA	1722852610	887318134	41612	0	"Go"	2024-08-05	12:10:10	25428.736	337.18719	39.345	55.0003	31.6498	34.9	0.00199401	36.492	54.5005	-16	-0.0227876	15.6902	 80
DATA	1722852611	887318134	41622	0	"Go"	2024-08-05	12:10:11	25434.473	337.29422	39.3447	55.0003	31.6511	34.9	0.00199705	36.4893	54.5005	-34.6	-0.0227876	15.6902	 19
DATA	1722852612	887318134	41632	0	"Go"	2024-08-05	12:10:12	25445.393	337.36954	39.344	55.0003	31.649	34.9	0.00199105	36.4901	54.5005	13.1	-0.0227876	15.6897	136
DATA	1722852613	887199163	41642	0	"Go"	2024-08-05	12:10:13	25445.074	337.21323	39.3448	55.0003	31.6486	34.9	0.00198953	36.4909	54.5005	3.2	-0.0227876	15.6894	204
DATA	1722852614	887199163	41652	0	"Go"	2024-08-05	12:10:14	25432.666	337.38834	39.3443	55.0003	31.648	34.9	0.00198973	36.4909	54.5005	23.8	-0.0227876	15.6896	226
DATA	1722852615	887199163	41662	0	"Go"	2024-08-05	12:10:15	25414.586	337.36111	39.3452	55.0003	31.6486	34.9	0.00199092	36.4921	54.5005	0.7	-0.0227876	15.6894	201
DATA	1722852616	887079954	41672	0	"Go"	2024-08-05	12:10:16	25406.014	337.50394	39.345	55.0003	31.6498	34.9	0.00198877	36.4908	54.5005	-35.3	-0.0227876	15.6894	 14
DATA	1722852617	887079954	41682	0	"Go"	2024-08-05	12:10:17	25420.027	337.39606	39.346	55.0003	31.6495	34.9	0.00198531	36.4914	54.5005	12.7	-0.0227876	15.6891	209
DATA	1722852618	887079954	41692	0	"Go"	2024-08-05	12:10:18	25445.6	337.40778	39.346	55.0003	31.6504	34.9	0.00199134	36.4872	54.5005	-58.2	-0.0227876	15.6894	169
DATA	1722852619	886969089	41702	0	"Go"	2024-08-05	12:10:19	25477.504	337.27661	39.3462	55.0003	31.6476	34.9	0.00199134	36.4868	54.5005	-27.3	-0.0227876	15.6894	 73
DATA	1722852620	886969089	41712	0	"Go"	2024-08-05	12:10:20	25513.92	337.19479	39.3463	55.0003	31.6461	34.9	0.00199004	36.4874	54.5005	-19.5	-0.0227876	15.6894	  2
DATA	1722852621	886969089	41722	0	"Go"	2024-08-05	12:10:21	25546.455	337.22168	39.3457	55.0003	31.6441	34.9	0.00198713	36.4869	54.5005	23.5	-0.0227876	15.6879	 15
DATA	1722852622	886848926	41732	0	"Go"	2024-08-05	12:10:22	25565.648	337.05005	39.347	55.0003	31.6458	34.9	0.00198865	36.485	54.5005	-21.6	-0.0227876	15.6883	210
DATA	1722852623	886848926	41742	0	"Go"	2024-08-05	12:10:23	25573.238	337.12842	39.346	55.0003	31.6445	34.9	0.00198968	36.4848	54.5005	-28.9	-0.0227876	15.6888	 27
DATA	1722852624	886848926	41752	0	"Go"	2024-08-05	12:10:24	25566.885	337.31421	39.3472	55.0003	31.6441	34.9	0.00198797	36.4857	54.5005	23.4	-0.0227876	15.6883	 21
DATA	1722852625	886727094	41762	0	"Go"	2024-08-05	12:10:25	25552.377	337.15018	39.3473	55.0003	31.6463	34.9	0.00198932	36.4856	54.5005	-15.1	-0.0227876	15.6883	 49
DATA	1722852626	886727094	41772	0	"Go"	2024-08-05	12:10:26	25530.344	337.2522	39.3472	55.0003	31.6446	34.9	0.00199411	36.4858	54.5005	-40.8	-0.0227876	15.6879	251
DATA	1722852627	886727094	41782	0	"Go"	2024-08-05	12:10:27	25504.439	337.19373	39.3472	55.0003	31.6443	34.9	0.00198914	36.4874	54.5005	2.2	-0.0227876	15.6879	221
DATA	1722852628	886611938	41792	0	"Go"	2024-08-05	12:10:28	25488.896	337.31296	39.3487	55.0003	31.6423	34.9	0.00198927	36.489	54.5005	12.9	-0.0227876	15.688	197
DATA	1722852629	886611938	41802	0	"Go"	2024-08-05	12:10:29	25487.441	337.25494	39.3475	55.0003	31.644	34.9	0.00199459	36.4888	54.5005	21	-0.0227876	15.6877	134
DATA	1722852630	886611938	41812	0	"Go"	2024-08-05	12:10:30	25496.912	337.35385	39.3482	55.0003	31.6438	34.9	0.00199353	36.4887	54.5005	-8.5	-0.0227876	15.6879	 14
DATA	1722852631	886489152	41822	0	"Go"	2024-08-05	12:10:31	25515.123	336.90695	39.3485	55.0003	31.6453	34.9	0.00200021	36.4858	54.5005	-8.8	-0.0227876	15.6872	233
DATA	1722852632	886489152	41832	0	"Go"	2024-08-05	12:10:32	25536.096	337.43024	39.3487	55.0003	31.644	34.9	0.00199633	36.4831	54.5005	-38.2	-0.0227876	15.6869	251
DATA	1722852633	886489152	41842	0	"Go"	2024-08-05	12:10:33	25560.092	337.2287	39.3487	55.0003	31.6436	34.9	0.00200072	36.4832	54.5005	2.8	-0.0227876	15.6869	143
DATA	1722852634	886366128	41852	0	"Go"	2024-08-05	12:10:34	25587.646	336.82596	39.3488	55.0003	31.6408	34.9	0.00200256	36.4852	54.5005	-1.6	-0.0227876	15.6866	  4
DATA	1722852635	886366128	41862	0	"Go"	2024-08-05	12:10:35	25615.127	337.09235	39.3492	55.0003	31.64	34.9	0.00200576	36.4838	54.5005	-17.6	-0.0227876	15.6875	194
DATA	1722852636	886366128	41872	0	"Go"	2024-08-05	12:10:36	25645.83	337.08917	39.3492	55.0003	31.6387	34.9	0.00200721	36.4828	54.5005	47.7	-0.0227876	15.6877	221
DATA	1722852637	886248111	41882	0	"Go"	2024-08-05	12:10:37	25673.211	336.78693	39.3498	55.0003	31.6397	34.9	0.00201145	36.4794	54.5005	-36.2	-0.0227876	15.6872	 51
DATA	1722852638	886248111	41892	0	"Go"	2024-08-05	12:10:38	25694.438	337.00757	39.3502	55.0003	31.6397	34.9	0.00201164	36.4793	54.5005	14.3	-0.0227876	15.686	198
DATA	1722852639	886248111	41902	0	"Go"	2024-08-05	12:10:39	25712.76	336.76758	39.3507	55.0003	31.64	34.9	0.00201452	36.4761	54.5005	-37.9	-0.0227876	15.6864	143
DATA	1722852640	886131048	41912	0	"Go"	2024-08-05	12:10:40	25731.344	336.7789	39.35	55.0003	31.638	34.9	0.00201582	36.4783	54.5005	-9.8	-0.0227876	15.6857	 37
DATA	1722852641	886131048	41922	0	"Go"	2024-08-05	12:10:41	25748.883	336.75244	39.3508	55.0003	31.6398	34.9	0.00201737	36.4756	54.5005	12	-0.0227876	15.6858	154
DATA	1722852642	886131048	41932	0	"Go"	2024-08-05	12:10:42	25761.744	336.58221	39.351	55.0003	31.6392	34.9	0.00201968	36.4749	54.5005	-24.4	-0.0227876	15.6858	237
DATA	1722852643	886015892	41942	0	"Go"	2024-08-05	12:10:43	25772.898	336.4516	39.351	55.0003	31.6395	34.9	0.00201737	36.4742	54.5005	-64.8	-0.0227876	15.6858	208
DATA	1722852644	886015892	41952	0	"Go"	2024-08-05	12:10:44	25783.242	337.03293	39.3523	55.0003	31.6372	34.9	0.00201091	36.4774	54.5005	21.4	-0.0227876	15.686	180
DATA	1722852645	886015892	41962	0	"Go"	2024-08-05	12:10:45	25794.816	336.89334	39.3517	55.0003	31.6373	34.9	0.00201183	36.4763	54.5007	16.9	-0.0227876	15.6861	  9
DATA	1722852646	885895013	41972	0	"Go"	2024-08-05	12:10:46	25808.824	336.73434	39.3518	55.0003	31.6375	34.9	0.00201081	36.4763	54.501	-7.1	-0.0227876	15.6861	192
DATA	1722852647	885895013	41982	0	"Go"	2024-08-05	12:10:47	25826.156	337.16315	39.3522	55.0003	31.6362	34.9	0.00199881	36.4781	54.5011	0.1	-0.0227876	15.6868	208
DATA	1722852648	885895013	41992	0	"Go"	2024-08-05	12:10:48	25841.965	337.21744	39.3531	55.0003	31.6363	34.9	0.00199776	36.475	54.5013	45.7	-0.0227876	15.6863	230
DATA	1722852649	885775089	42002	0	"Go"	2024-08-05	12:10:49	25859.369	336.99869	39.353	55.0003	31.6377	34.9	0.00200056	36.4727	54.5013	-16.5	-0.0227876	15.6863	 21
DATA	1722852650	885775089	42012	0	"Go"	2024-08-05	12:10:50	25876.391	336.85245	39.3535	55.0003	31.637	34.9	0.00200343	36.4724	54.5009	-8.4	-0.0227876	15.6866	193
DATA	1722852651	885775089	42022	0	"Go"	2024-08-05	12:10:51	25889.857	336.7915	39.3546	55.0003	31.6365	34.9	0.00200647	36.4726	54.5005	14.2	-0.0227876	15.6866	214
DATA	1722852652	885656118	42032	0	"Go"	2024-08-05	12:10:52	25900.279	336.76721	39.3541	55.0003	31.6377	34.9	0.00201083	36.4739	54.5005	-13.1	-0.0227876	15.6864	 21
DATA	1722852653	885656118	42042	0	"Go"	2024-08-05	12:10:53	25906.098	336.84924	39.3545	55.0003	31.6367	34.9	0.00201004	36.4735	54.5005	41.7	-0.0227876	15.6855	243
DATA	1722852654	885656118	42052	0	"Go"	2024-08-05	12:10:54	25913.021	336.85831	39.356	55.0003	31.6388	34.9	0.00201515	36.4726	54.5005	0.4	-0.0227876	15.6857	133
DATA	1722852655	885540962	42062	0	"Go"	2024-08-05	12:10:55	25919.094	336.7392	39.3558	55.0003	31.638	34.9	0.00201716	36.4721	54.5005	1.2	-0.0227876	15.6846	 93
DATA	1722852656	885540962	42072	0	"Go"	2024-08-05	12:10:56	25921.014	336.90524	39.3565	55.0003	31.6387	34.9	0.00201447	36.4708	54.5005	-23	-0.0227876	15.6842	184
DATA	1722852657	885540962	42082	0	"Go"	2024-08-05	12:10:57	25921.758	337.08353	39.3568	55.0003	31.6383	34.9	0.00201306	36.4722	54.5005	-6.5	-0.0227876	15.6842	243
DATA	1722852658	885419130	42092	0	"Go"	2024-08-05	12:10:58	25921.34	336.70667	39.3565	55.0003	31.6402	34.9	0.00201269	36.4707	54.5005	-4.8	-0.0227876	15.6842	184
DATA	1722852659	885419130	42102	0	"Go"	2024-08-05	12:10:59	25920.566	337.21762	39.3575	55.0003	31.6403	34.9	0.0020054	36.4715	54.5005	-21.1	-0.0227876	15.6849	219
DATA	1722852660	885419130	42112	0	"Go"	2024-08-05	12:11:00	25921.539	336.93637	39.3578	55.0003	31.6382	34.9	0.00201163	36.4714	54.5005	-6.9	-0.0227876	15.6846	227
DATA	1722852661	885303974	42122	0	"Go"	2024-08-05	12:11:01	25922.07	337.05219	39.3583	55.0003	31.6392	34.9	0.002002	36.4705	54.5005	35.7	-0.0227876	15.6846	 66
DATA	1722852662	885303974	42132	0	"Go"	2024-08-05	12:11:02	25920.158	336.81702	39.359	55.0003	31.6397	34.9	0.00200748	36.4725	54.5005	-3.7	-0.0227876	15.6846	184
DATA	1722852663	885303974	42142	0	"Go"	2024-08-05	12:11:03	25908.082	336.85083	39.3588	55.0003	31.6388	34.9	0.00201044	36.4715	54.5005	24.8	-0.0227876	15.6846	246
DATA	1722852664	885187149	42152	0	"Go"	2024-08-05	12:11:04	25891.367	336.94019	39.3603	55.0003	31.6392	34.9	0.00201509	36.4727	54.5005	10.6	-0.0227876	15.6844	242
DATA	1722852665	885187149	42162	0	"Go"	2024-08-05	12:11:05	25888.623	336.75876	39.3591	55.0003	31.6373	34.9	0.00202049	36.4731	54.5005	29.2	-0.0227876	15.6839	 10
DATA	1722852666	885187149	42172	0	"Go"	2024-08-05	12:11:06	25889.867	336.94348	39.3613	55.0003	31.6395	34.9	0.00202192	36.473	54.5005	27.6	-0.0227876	15.6835	222
DATA	1722852667	885065078	42182	0	"Go"	2024-08-05	12:11:07	25893.564	336.79306	39.3611	55.0003	31.6392	34.9	0.00202555	36.4704	54.5005	7.2	-0.0227876	15.6835	200
DATA	1722852668	885065078	42192	0	"Go"	2024-08-05	12:11:08	25905.711	336.61136	39.3623	55.0003	31.6405	34.9	0.00202483	36.4698	54.5005	27.1	-0.0227876	15.6836	243
DATA	1722852669	885065078	42202	0	"Go"	2024-08-05	12:11:09	25923.615	336.80768	39.3621	55.0003	31.6397	34.9	0.00202741	36.4721	54.5005	6.8	-0.0227876	15.6839	203
DATA	1722852670	884948015	42212	0	"Go"	2024-08-05	12:11:10	25938.264	336.81549	39.3623	55.0003	31.6387	34.9	0.00202249	36.4718	54.5005	44.2	-0.0227876	15.6838	245
DATA	1722852671	884948015	42222	0	"Go"	2024-08-05	12:11:11	25946.889	336.74042	39.3619	55.0003	31.6405	34.9	0.00202419	36.4692	54.5005	7	-0.0227876	15.6838	101
DATA	1722852672	884948015	42232	0	"Go"	2024-08-05	12:11:12	25954.432	336.85992	39.3621	55.0003	31.6397	34.9	0.00201801	36.4704	54.5005	-18.1	-0.0227876	15.6828	 27
DATA	1722852673	884828090	42242	0	"Go"	2024-08-05	12:11:13	25957.912	336.86029	39.3629	55.0003	31.6398	34.9	0.00201799	36.4696	54.5005	15.3	-0.0227876	15.6828	 17
DATA	1722852674	884828090	42252	0	"Go"	2024-08-05	12:11:14	25955.539	336.79272	39.3631	55.0003	31.6416	34.9	0.0020173	36.4683	54.5006	33.9	-0.0227876	15.6825	202
DATA	1722852675	884828090	42262	0	"Go"	2024-08-05	12:11:15	25948.336	336.70273	39.3644	55.0003	31.6412	34.9	0.00201715	36.4692	54.5012	-37.6	-0.0227876	15.6825	 32
DATA	1722852676	884711027	42272	0	"Go"	2024-08-05	12:11:16	25947.094	336.95914	39.3649	55.0003	31.6395	34.9	0.00201679	36.471	54.5013	14.1	-0.0227876	15.6838	208
DATA	1722852677	884711027	42282	0	"Go"	2024-08-05	12:11:17	25941.506	337.01797	39.3651	55.0003	31.6395	34.9	0.00201584	36.4722	54.5013	34	-0.0227876	15.6841	140
DATA	1722852678	884711027	42292	0	"Go"	2024-08-05	12:11:18	25929.775	336.66949	39.3656	55.0003	31.6423	34.9	0.00201713	36.4701	54.5012	20.6	-0.0227876	15.6839	255
DATA	1722852679	884590148	42302	0	"Go"	2024-08-05	12:11:19	25916.713	336.89774	39.3668	55.0003	31.6413	34.9	0.00201767	36.4726	54.5005	-4	-0.0227876	15.683	109
DATA	1722852680	884590148	42312	0	"Go"	2024-08-05	12:11:20	25907.33	336.98068	39.3656	55.0003	31.6426	34.9	0.00201714	36.4726	54.5005	17.4	-0.0227876	15.6828	190
DATA	1722852681	884590148	42322	0	"Go"	2024-08-05	12:11:21	25903.764	336.81165	39.3673	55.0003	31.6431	34.9	0.00201765	36.4725	54.5005	1.9	-0.0227876	15.6825	185
DATA	1722852682	884470939	42332	0	"Go"	2024-08-05	12:11:22	25906.43	336.68369	39.3678	55.0003	31.6453	34.9	0.00201956	36.4698	54.5005	-32.4	-0.0227876	15.6817	  6
DATA	1722852683	884470939	42342	0	"Go"	2024-08-05	12:11:23	25912.279	336.69153	39.3674	55.0003	31.6446	34.9	0.00202031	36.4704	54.5005	-10.2	-0.0227876	15.6816	 21
DATA	1722852684	884470939	42352	0	"Go"	2024-08-05	12:11:24	25913.619	336.65506	39.3679	55.0003	31.6451	34.9	0.00201839	36.4716	54.5005	-33.1	-0.0227876	15.6819	 47
DATA	1722852685	884362936	42362	0	"Go"	2024-08-05	12:11:25	25911.844	336.72412	39.3689	55.0003	31.6433	34.9	0.00201907	36.4714	54.5005	11.2	-0.0227876	15.682	186
DATA	1722852686	884362936	42372	0	"Go"	2024-08-05	12:11:26	25891.762	336.82477	39.3683	55.0003	31.6446	34.9	0.00202208	36.4703	54.5005	18.5	-0.0227876	15.6822	  2
DATA	1722852687	884362936	42382	0	"Go"	2024-08-05	12:11:27	25869.596	336.55554	39.3689	55.0003	31.6446	34.9	0.00202215	36.4723	54.5005	10.6	-0.0227876	15.6819	 16
DATA	1722852688	884237051	42392	0	"Go"	2024-08-05	12:11:28	25854.111	336.8129	39.3694	55.0003	31.6445	34.9	0.00202366	36.4726	54.5005	21.7	-0.0227876	15.6819	197
DATA	1722852689	884237051	42402	0	"Go"	2024-08-05	12:11:29	25852.609	336.84042	39.3691	55.0003	31.6461	34.9	0.00202303	36.4707	54.5007	-37.6	-0.0227876	15.6813	 23
DATA	1722852690	884237051	42412	0	"Go"	2024-08-05	12:11:30	25859.561	337.00308	39.3704	55.0003	31.6441	34.9	0.00202141	36.4719	54.5008	-10	-0.0227876	15.6809	155
DATA	1722852691	884118080	42422	0	"Go"	2024-08-05	12:11:31	25868.451	336.56281	39.3712	55.0003	31.6456	34.9	0.00202673	36.4711	54.5011	-13.9	-0.0227876	15.6809	 17
DATA	1722852692	884118080	42432	0	"Go"	2024-08-05	12:11:32	25875.271	336.75513	39.3714	55.0003	31.6453	34.9	0.00203216	36.4736	54.5013	-3	-0.0227876	15.6809	123
DATA	1722852693	884118080	42442	0	"Go"	2024-08-05	12:11:33	25878.863	336.39719	39.3727	55.0003	31.6448	34.9	0.00203357	36.4733	54.5013	39.7	-0.0227876	15.6809	 12
DATA	1722852694	884006023	42452	0	"Go"	2024-08-05	12:11:34	25879.131	336.41422	39.3726	55.0003	31.6456	34.9	0.00203701	36.4709	54.5013	22.7	-0.0227876	15.6813	218
DATA	1722852695	884006023	42462	0	"Go"	2024-08-05	12:11:35	25871.744	336.83353	39.3736	55.0003	31.6468	34.9	0.00203474	36.4713	54.5013	2.9	-0.0227876	15.6817	194
DATA	1722852696	884006023	42472	0	"Go"	2024-08-05	12:11:36	25862.428	336.54605	39.3731	55.0003	31.6451	34.9	0.00204361	36.4724	54.5007	38.1	-0.0227876	15.6816	230
DATA	1722852697	883881092	42482	0	"Go"	2024-08-05	12:11:37	25851.078	336.41846	39.3737	55.0003	31.6463	34.9	0.00204619	36.473	54.5005	-5.2	-0.0227876	15.6809	207
DATA	1722852698	883881092	42492	0	"Go"	2024-08-05	12:11:38	25823.045	336.4491	39.3742	55.0003	31.6468	34.9	0.00204938	36.4736	54.5005	7	-0.0227876	15.6802	 63
DATA	1722852699	883881092	42502	0	"Go"	2024-08-05	12:11:39	25779.049	336.45966	39.3742	55.0003	31.6481	34.9	0.00205463	36.4758	54.5005	54.1	-0.0227876	15.6795	 24
DATA	1722852700	883760929	42512	0	"Go"	2024-08-05	12:11:40	25746.783	336.3519	39.3749	55.0003	31.6496	34.9	0.0020534	36.4754	54.5005	-10.5	-0.0227876	15.68	 87
DATA	1722852701	883760929	42522	0	"Go"	2024-08-05	12:11:41	25733.891	336.44891	39.3754	55.0003	31.6483	34.9	0.00205801	36.478	54.5005	30.3	-0.0227876	15.6794	198
DATA	1722852702	883760929	42532	0	"Go"	2024-08-05	12:11:42	25732.814	336.65967	39.3757	55.0003	31.6481	34.9	0.00206025	36.4786	54.5005	36	-0.0227876	15.6794	165
DATA	1722852703	883646011	42542	0	"Go"	2024-08-05	12:11:43	25735.674	336.46979	39.3761	55.0003	31.6498	34.9	0.002061	36.4754	54.5005	-11.8	-0.0227876	15.68	 90
DATA	1722852704	883646011	42552	0	"Go"	2024-08-05	12:11:44	25740.551	336.44553	39.3757	55.0003	31.6499	34.9	0.00205841	36.4771	54.5005	-14.7	-0.0227876	15.68	183
DATA	1722852705	883646011	42562	0	"Go"	2024-08-05	12:11:45	25749.719	336.66037	39.3769	55.0003	31.6504	34.9	0.00205109	36.4764	54.5005	1.9	-0.0227876	15.6798	208
DATA	1722852706	883522987	42572	0	"Go"	2024-08-05	12:11:46	25765.209	336.69067	39.3774	55.0003	31.6529	34.9	0.00205392	36.4746	54.5005	2.2	-0.0227876	15.6791	218
DATA	1722852707	883522987	42582	0	"Go"	2024-08-05	12:11:47	25783.367	336.49591	39.3785	55.0003	31.6529	34.9	0.00205476	36.4739	54.5005	-52.6	-0.0227876	15.6786	 83
DATA	1722852708	883522987	42592	0	"Go"	2024-08-05	12:11:48	25804.062	336.43491	39.3785	55.0003	31.6514	34.9	0.00205453	36.473	54.5005	12.4	-0.0227876	15.6784	200
DATA	1722852709	883409023	42602	0	"Go"	2024-08-05	12:11:49	25825.127	336.20993	39.3795	55.0003	31.6518	34.9	0.0020575	36.4712	54.5005	-13.8	-0.0227876	15.6786	243
DATA	1722852710	883409023	42612	0	"Go"	2024-08-05	12:11:50	25837.721	336.43057	39.3789	55.0003	31.6503	34.9	0.00206007	36.4711	54.5005	-4.1	-0.0227876	15.6786	212
DATA	1722852711	883409023	42622	0	"Go"	2024-08-05	12:11:51	25846.658	336.72409	39.3784	55.0003	31.6499	34.9	0.00205961	36.4708	54.5005	13.7	-0.0227876	15.6783	  0
DATA	1722852712	883291959	42632	0	"Go"	2024-08-05	12:11:52	25861.885	336.4176	39.3795	55.0003	31.6496	34.9	0.00206015	36.4701	54.5005	10.5	-0.0227876	15.6784	202
DATA	1722852713	883291959	42642	0	"Go"	2024-08-05	12:11:53	25886.354	336.5654	39.38	55.0003	31.6495	34.9	0.00205857	36.4687	54.5005	1.8	-0.0227876	15.6783	 75
DATA	1722852714	883291959	42652	0	"Go"	2024-08-05	12:11:54	25913.094	336.55255	39.38	55.0003	31.6503	34.9	0.00205588	36.4675	54.5005	1.2	-0.0227876	15.6784	103
DATA	1722852715	883172988	42662	0	"Go"	2024-08-05	12:11:55	25937.951	336.36899	39.3815	55.0003	31.6503	34.9	0.00205559	36.4662	54.5005	-17.7	-0.0227876	15.6784	 72
DATA	1722852716	883172988	42672	0	"Go"	2024-08-05	12:11:56	25960.656	336.26169	39.3815	55.0003	31.6496	34.9	0.00205531	36.4669	54.5005	-34.8	-0.0227876	15.6778	 73
DATA	1722852717	883172988	42682	0	"Go"	2024-08-05	12:11:57	25977.201	336.47345	39.3824	55.0003	31.6485	34.9	0.0020568	36.4659	54.5005	16.4	-0.0227876	15.6772	224
DATA	1722852718	883054018	42692	0	"Go"	2024-08-05	12:11:58	25994.262	336.51144	39.3824	55.0003	31.6478	34.9	0.00204987	36.468	54.5005	35.8	-0.0227876	15.6772	218
DATA	1722852719	883054018	42702	0	"Go"	2024-08-05	12:11:59	26016.367	336.46573	39.3825	55.0003	31.6501	34.9	0.00204995	36.4634	54.5005	9.9	-0.0227876	15.6777	207
DATA	1722852720	883054018	42712	0	"Go"	2024-08-05	12:12:00	26047.682	336.3157	39.3824	55.0003	31.6513	34.9	0.00205201	36.4622	54.5005	-35.9	-0.0227876	15.6781	201
DATA	1722852721	882935047	42722	0	"Go"	2024-08-05	12:12:01	26075.877	336.21423	39.3827	55.0003	31.6481	34.9	0.00205565	36.4634	54.5005	24.5	-0.0227876	15.6778	242
DATA	1722852722	882935047	42732	0	"Go"	2024-08-05	12:12:02	26091.789	336.48544	39.3835	55.0003	31.6495	34.9	0.00205017	36.4611	54.5005	18.6	-0.0227876	15.6777	252
DATA	1722852723	882935047	42742	0	"Go"	2024-08-05	12:12:03	26092.883	336.46854	39.3845	55.0003	31.6486	34.9	0.00205148	36.4611	54.5005	36.6	-0.0227876	15.6772	254
DATA	1722852724	882817029	42752	0	"Go"	2024-08-05	12:12:04	26090.484	336.2211	39.3844	55.0003	31.6498	34.9	0.00206276	36.4598	54.5005	12.8	-0.0227876	15.6772	197
DATA	1722852725	882817029	42762	0	"Go"	2024-08-05	12:12:05	26091.238	336.43866	39.3852	55.0003	31.6506	34.9	0.00206873	36.459	54.5005	3.9	-0.0227876	15.6769	162
DATA	1722852726	882817029	42772	0	"Go"	2024-08-05	12:12:06	26092.434	336.37573	39.3849	55.0003	31.6511	34.9	0.00207014	36.4588	54.5005	-44.8	-0.0227876	15.6772	 42
DATA	1722852727	882694959	42782	0	"Go"	2024-08-05	12:12:07	26103.07	336.24072	39.3859	55.0003	31.6508	34.9	0.00207736	36.4595	54.5005	-15.1	-0.0227876	15.677	204
